"transcript_id"	"gene_id"	"KO3"	"KO2"	"KO1"	"Het3"	"Het2"	"Het1"	"WT3"	"WT2"	"WT1"
"MSTRG.5685.1"	"MSTRG.5685"	1.79	1.84	1.84	1.56	3.77	2.59	4.14	3.78	2.46
"MSTRG.5685.2"	"MSTRG.5685"	0.91	0.97	0.73	0.83	2.24	1.31	1.81	1.6	1.4
"MSTRG.5686.1"	"MSTRG.5686"	0.6	0.66	0.51	0.68	1.11	1.07	1.12	1.67	0.73
"MSTRG.5687.1"	"MSTRG.5687"	2.36	2.72	2.32	2.15	5.53	3.58	5.59	6.05	4.04
"MSTRG.5687.2"	"MSTRG.5687"	0.29	0.41	0.3	0.32	0.73	0.59	0.58	1.14	0.71
"MSTRG.5688.1"	"MSTRG.5688"	0.42	0.41	0.4	0.33	0.89	0.73	1.04	0.96	0.68
"MSTRG.5688.2"	"MSTRG.5688"	2.86	3.35	2.58	2.53	6.41	4.54	6.32	6.21	4.46
"MSTRG.5689.1"	"MSTRG.5689"	1.11	1.2	1.18	0.85	2.42	2.21	2.22	1.89	1.99
"MSTRG.5689.2"	"MSTRG.5689"	0.38	0.87	0.83	0.56	1.48	1.13	1.09	0.98	0.59
"MSTRG.5689.3"	"MSTRG.5689"	6.37	6.67	4.41	6.26	13.15	8.57	14.93	14.68	9.43
"MSTRG.569.1"	"MSTRG.569"	0.82	0.81	0.72	0.98	2.2	0.94	1.6	1.66	0.88
"MSTRG.5690.1"	"MSTRG.5690"	0.77	0.75	0.83	0.69	1.72	1.11	1.64	1.19	1.17
"MSTRG.5691.1"	"MSTRG.5691"	3.11	2.76	2.76	2.95	6.97	4.75	8.73	4.7	4.76
"MSTRG.5691.2"	"MSTRG.5691"	1.17	1.2	1.33	1.1	2.99	1.88	2.9	4.7	2.02
"MSTRG.5692.1"	"MSTRG.5692"	2.04	2.04	1.68	1.94	4.61	2.6	4.94	4.16	2.66
"MSTRG.5693.1"	"MSTRG.5693"	0.95	1.06	0.68	0.9	1.89	1.28	2.06	2.46	1.59
"MSTRG.5694.1"	"MSTRG.5694"	2.9	2.81	2.97	2.68	6.54	4.1	7.45	7.7	4.33
"MSTRG.5695.1"	"MSTRG.5695"	2.38	2.61	2.95	2.24	5.02	3.33	5.16	2.36	2.93
"MSTRG.5696.1"	"MSTRG.5696"	8.88	1.41	11.27	6.81	9.68	7.82	29.97	2.84	1.85
"MSTRG.5697.1"	"MSTRG.5697"	1.92	2.12	1.78	2.18	5.1	2.79	4.35	5.15	3.32
"MSTRG.5698.1"	"MSTRG.5698"	2.74	3.21	2.63	3.14	6.62	3.37	5.99	6.47	3.95
"MSTRG.5699.1"	"MSTRG.5699"	7.32	7.91	6.46	7.25	15.48	8.8	15.59	13	9.12
"MSTRG.5699.2"	"MSTRG.5699"	0	0	0	0	0	0	0	0	0
"MSTRG.57.1"	"MSTRG.57"	1.15	1.04	1.21	1.18	1.97	1.25	2.08	2.54	1.39
"MSTRG.570.1"	"MSTRG.570"	1.08	1.48	1.24	1.09	2.33	1.38	2.2	1.16	1.24
"MSTRG.5700.1"	"MSTRG.5700"	217004.92	245545.84	243763.31	181972	282068.71	249096.6	212018.77	128269.2	171462.78
"MSTRG.5700.2"	"MSTRG.5700"	8.11	8.77	7.85	10.18	23.01	10.09	5.48	29.59	6.28
"MSTRG.5701.1"	"MSTRG.5701"	1.28	1.07	0.87	1.05	2.78	1.66	2.74	2.99	1.49
"MSTRG.5701.2"	"MSTRG.5701"	4.08	4.17	4.07	4.08	8.57	5.36	8.26	8.45	4.86
"MSTRG.5701.3"	"MSTRG.5701"	1.3	1.54	1.49	1.25	3.99	2.94	2.18	2.41	2.28
"MSTRG.5702.1"	"MSTRG.5702"	22.27	19.5	16.52	18.29	37.85	21.96	46.05	34.88	22.36
"MSTRG.5703.1"	"MSTRG.5703"	16.09	15.54	12.42	15.26	31.51	18.65	34.82	29.13	19.15
"MSTRG.5704.1"	"MSTRG.5704"	1.04	1.01	0.49	0.66	1.06	0.09	0.52	1.43	0.49
"MSTRG.5705.1"	"MSTRG.5705"	2.29	3.07	2.46	2.49	5.9	3.3	5.37	5.58	3.76
"MSTRG.5706.1"	"MSTRG.5706"	2.9	2.33	2.27	2.32	5.18	2.92	5.75	5.25	2.94
"MSTRG.5707.1"	"MSTRG.5707"	0	0	0	0	0	0	0	0	0
"MSTRG.5708.1"	"MSTRG.5708"	1.71	2.02	1.77	1.82	4.42	2.35	3.63	2.12	2.29
"MSTRG.5709.1"	"MSTRG.5709"	4.02	3.2	3.3	3.53	6.83	4.99	9.04	5.6	4.64
"MSTRG.571.1"	"MSTRG.571"	9.05	10.38	8.22	9.49	17.43	11.55	16.98	19.15	12.04
"MSTRG.5710.1"	"MSTRG.5710"	2.88	3.07	2.33	2.51	5.77	3.96	5.39	5.85	4.5
"MSTRG.5711.1"	"MSTRG.5711"	15.46	11.67	9.72	14.16	24.17	15.98	28.48	24.02	15.98
"MSTRG.5711.2"	"MSTRG.5711"	5.07	4.39	3.54	2.97	10.45	4.1	11.18	17.56	6.27
"MSTRG.5712.1"	"MSTRG.5712"	5.25	5.25	5.31	4.96	9.94	6.43	11.99	9.46	5.89
"MSTRG.5713.1"	"MSTRG.5713"	12.22	13.39	19.52	12.51	27.99	17.04	33.04	8.09	18.11
"MSTRG.5714.1"	"MSTRG.5714"	52.08	56.22	44.27	47.38	99.23	65.2	108.11	61.97	57.17
"MSTRG.5714.2"	"MSTRG.5714"	28.66	37.3	33.39	30.29	59.57	39.36	62.06	48.85	35.61
"MSTRG.5715.1"	"MSTRG.5715"	5.5	7.06	4.78	6.12	13.76	7.01	10.95	12.15	6.97
"MSTRG.5716.1"	"MSTRG.5716"	2.21	2.33	2.42	2.11	4.44	2.82	3.78	3.11	2.6
"MSTRG.5717.1"	"MSTRG.5717"	0.85	1	1.08	0.85	1.69	1.19	1.62	1.39	1.18
"MSTRG.5718.1"	"MSTRG.5718"	1.35	1.61	1.25	1.42	3.11	1.86	2.35	2.87	2.09
"MSTRG.5719.1"	"MSTRG.5719"	20.96	23.65	18.08	21.81	46.15	28.76	43.62	37.35	25.82
"MSTRG.572.1"	"MSTRG.572"	1.75	1.07	1.04	1.22	2.31	1.37	2.33	1.28	0.82
"MSTRG.5720.1"	"MSTRG.5720"	7.17	9.37	9.64	6.22	13	9.21	13.98	9.59	9.32
"MSTRG.5720.2"	"MSTRG.5720"	0.92	1.56	0.98	0.91	2.35	2.14	1.88	2.88	2.27
"MSTRG.5720.3"	"MSTRG.5720"	0	0.08	0	0	0	0	0	0	0
"MSTRG.5720.4"	"MSTRG.5720"	5.71	6.42	4.63	5.84	13.15	8.65	10.61	8.1	10.75
"MSTRG.5721.1"	"MSTRG.5721"	5.34	6.17	5.03	5.24	9.93	5.89	9.07	9.14	6.41
"MSTRG.5721.2"	"MSTRG.5721"	0.14	0.29	0.19	0.15	0.21	0.43	0.59	0	0
"MSTRG.5722.1"	"MSTRG.5722"	1.71	1.76	1.06	1.25	2.85	2.09	2.82	2.58	2.45
"MSTRG.5723.1"	"MSTRG.5723"	0.72	0.87	0.74	0.69	1.34	0.74	1.22	0.77	0.79
"MSTRG.5724.1"	"MSTRG.5724"	1.9	1.81	2.49	1.92	3.54	2.25	4.07	2.04	2.82
"MSTRG.5724.2"	"MSTRG.5724"	0.89	1.25	0.97	1.17	2.01	1.88	1.8	1.44	1.02
"MSTRG.5725.1"	"MSTRG.5725"	6.97	8.53	8.65	8.32	14.91	9.1	14.37	11.4	8.83
"MSTRG.5726.1"	"MSTRG.5726"	1.57	1.7	1.97	1.43	3.11	2.03	3.75	1.8	1.61
"MSTRG.5727.1"	"MSTRG.5727"	1.49	1.81	1.37	1.42	2.95	2.25	2.94	3.49	2.07
"MSTRG.5728.1"	"MSTRG.5728"	0.42	0.55	0.8	0.51	0.95	0.66	0.81	0.53	0.53
"MSTRG.5729.1"	"MSTRG.5729"	3.41	3.84	3.38	3.78	7.33	5.47	7.51	6.52	4.16
"MSTRG.573.1"	"MSTRG.573"	0.87	0.99	1.26	1.02	2.13	1.14	2.06	0.91	1.44
"MSTRG.5730.1"	"MSTRG.5730"	1.39	2.11	0.96	1.66	1.33	0.62	1.3	0.99	1.04
"MSTRG.5731.1"	"MSTRG.5731"	4.42	4.08	5.93	4.19	7.85	6.33	10.02	5.56	5.24
"MSTRG.5731.2"	"MSTRG.5731"	2.37	2.25	1.66	1.24	3.13	3.38	3.24	6.69	3.02
"MSTRG.5731.3"	"MSTRG.5731"	0.26	0.01	0.4	0.26	0.49	0.23	0.81	0.31	0.43
"MSTRG.5731.4"	"MSTRG.5731"	0.44	0.75	0.46	0.48	1.07	1.02	0.76	1.47	0.79
"MSTRG.5731.5"	"MSTRG.5731"	1.11	1.35	1.88	2.11	4.5	2.59	7.02	0.92	1.42
"MSTRG.5732.1"	"MSTRG.5732"	3.66	4.6	2.89	4.26	8.28	4.58	6.85	7.01	5.54
"MSTRG.5732.2"	"MSTRG.5732"	2.03	2.42	3.51	1.53	4.36	3.44	4.22	0.53	2.96
"MSTRG.5733.1"	"MSTRG.5733"	2.43	2	2.13	1.53	3.34	2.75	3.06	2.61	2.32
"MSTRG.5733.2"	"MSTRG.5733"	0.1	0.99	0.67	0.58	1.27	0.75	1.54	1.04	0.86
"MSTRG.5734.1"	"MSTRG.5734"	2.82	2.58	3.9	3.17	7.4	4.52	6.08	5.46	4.68
"MSTRG.5734.2"	"MSTRG.5734"	1.45	1.56	2.51	1.32	3.22	2.78	3.14	1.83	2.34
"MSTRG.5734.3"	"MSTRG.5734"	0.97	1.01	1.5	0.54	0.24	0.73	0	0	0.23
"MSTRG.5734.4"	"MSTRG.5734"	0.63	0.67	1.28	1.23	2.19	0.73	1.62	1.18	0.87
"MSTRG.5734.5"	"MSTRG.5734"	1.03	0.74	1.34	0.92	1.98	2.33	2.65	1	2.32
"MSTRG.5735.1"	"MSTRG.5735"	1.25	1.4	1.31	1.3	2.29	1.49	2.34	1.89	1.36
"MSTRG.5736.1"	"MSTRG.5736"	4.38	4.45	4.12	4.34	8.14	4.75	9.28	5.57	5.02
"MSTRG.5736.2"	"MSTRG.5736"	2.1	2.53	2.26	1.99	3.83	3.37	2.85	2.44	2.51
"MSTRG.5737.1"	"MSTRG.5737"	69.23	78.24	51.83	67.08	140.22	86.45	125.36	138.33	81.14
"MSTRG.5738.1"	"MSTRG.5738"	0.56	1.35	1.07	1.41	3.31	2.03	1.49	4.67	1.23
"MSTRG.5739.1"	"MSTRG.5739"	3.71	3.94	3.49	3.26	7.51	4.22	6.14	4.87	4.03
"MSTRG.574.1"	"MSTRG.574"	1.86	2.12	2.24	1.92	3.47	2.39	3.96	2.42	2.4
"MSTRG.5740.1"	"MSTRG.5740"	1.7	1.38	0.28	1.5	2.15	1.58	1.83	1.98	0.48
"MSTRG.5741.1"	"MSTRG.5741"	1.61	1.16	1.01	1.3	2.3	1.77	1.38	0.39	1.03
"MSTRG.5741.2"	"MSTRG.5741"	2.25	3.08	2.45	2.43	5.81	3.66	6.28	8.17	3.93
"MSTRG.5742.1"	"MSTRG.5742"	1.99	1.96	2.04	1.81	4.2	2.06	3.13	4.25	2.17
"MSTRG.5743.1"	"MSTRG.5743"	2.37	2.38	3.22	2.41	4.89	3.8	5.67	3.05	3.34
"MSTRG.5744.1"	"MSTRG.5744"	4.01	4.54	4.65	4.09	8.37	4.76	7.61	6.89	4.54
"MSTRG.5745.1"	"MSTRG.5745"	49.68	56.53	43.09	51.49	98.17	60.25	108.07	78.31	57.49
"MSTRG.5746.1"	"MSTRG.5746"	3.09	4.06	2.85	3.12	2.99	1.21	1.41	1.16	2.38
"MSTRG.5747.1"	"MSTRG.5747"	0.28	0.18	0.25	0.22	0.54	0.33	0.61	0.88	0.18
"MSTRG.5747.2"	"MSTRG.5747"	0.22	0.18	0	0	0.28	0.32	0.38	0.27	0.15
"MSTRG.5747.3"	"MSTRG.5747"	8.72	10.21	8.75	8.53	13.27	10.04	15.15	10.44	8.74
"MSTRG.5748.1"	"MSTRG.5748"	5.64	6.19	6.39	6.83	14.37	7.14	14.13	15.59	7.74
"MSTRG.5748.2"	"MSTRG.5748"	2.24	2.04	1.38	1.48	2.48	1.34	3.03	2.44	1.69
"MSTRG.5749.1"	"MSTRG.5749"	2.44	0	0.78	1.07	3.25	0.34	0	0.67	0
"MSTRG.5749.2"	"MSTRG.5749"	0	0.01	2.24	0	0	0	0	0	7.12
"MSTRG.5749.3"	"MSTRG.5749"	3.87	7.52	3.54	5.6	9.62	8.65	12.9	10.47	1.54
"MSTRG.5749.4"	"MSTRG.5749"	0.51	0.55	0.56	0.47	1.07	0.74	1.13	1.29	0.75
"MSTRG.5749.5"	"MSTRG.5749"	0.66	0.61	0.81	0.75	1.29	1.35	1.53	1.07	1.09
"MSTRG.5749.6"	"MSTRG.5749"	5.1	5.68	3.59	4.58	10	5.98	8.93	13.18	6.34
"MSTRG.575.1"	"MSTRG.575"	9.03	10.05	9	8.73	17.29	13.01	19	13.83	11.49
"MSTRG.5750.1"	"MSTRG.5750"	6.33	6.36	5.24	5.74	10.91	6.62	10.72	11.18	6.69
"MSTRG.5751.1"	"MSTRG.5751"	2.57	2.66	2.19	2	4.7	2.75	4.82	3.88	2.75
"MSTRG.5752.1"	"MSTRG.5752"	1.89	1.96	1.49	1.86	3.34	2.34	3.16	3.41	2.15
"MSTRG.5752.2"	"MSTRG.5752"	12.27	14.11	11	11.98	24.57	13.96	20.23	19.75	13.74
"MSTRG.5753.1"	"MSTRG.5753"	1.23	2.83	2.47	1.85	5.99	3.91	7.75	5.73	4.78
"MSTRG.5753.2"	"MSTRG.5753"	2.11	0.24	0	0.69	0	0.41	0	0	0
"MSTRG.5754.1"	"MSTRG.5754"	4.25	9.16	6.01	6.55	12.11	9.23	12.46	13.19	9.9
"MSTRG.5755.1"	"MSTRG.5755"	5.37	5.5	4.51	5.07	12.19	8.09	12.85	18.42	6.23
"MSTRG.5756.1"	"MSTRG.5756"	0.19	0	0	0.19	0.77	0.18	0.26	0.77	0.2
"MSTRG.5756.2"	"MSTRG.5756"	1.01	1.9	1.58	1.57	2.13	2.39	3.24	4.02	3.35
"MSTRG.5757.1"	"MSTRG.5757"	10.49	3.79	5.11	5.17	10.28	11.49	22.66	9.86	7.3
"MSTRG.5757.2"	"MSTRG.5757"	23.88	18.25	21.17	18.16	49.58	28.01	53.79	46.17	27.78
"MSTRG.5758.1"	"MSTRG.5758"	0.9	0.71	0.86	0.63	1.68	0.78	1.95	1.39	0.78
"MSTRG.5759.1"	"MSTRG.5759"	13.48	10.52	9.8	10.96	24.88	15.55	29.06	24.39	15.26
"MSTRG.576.1"	"MSTRG.576"	0.78	1.28	1.06	0.97	1.57	1.4	2.18	0.74	1.3
"MSTRG.576.2"	"MSTRG.576"	0.71	0.41	0.67	0.5	1.25	1	1.18	1.51	0.92
"MSTRG.5760.1"	"MSTRG.5760"	2.04	2.36	1.92	1.73	3.55	3.43	2.42	2.29	2.2
"MSTRG.5761.1"	"MSTRG.5761"	2.04	1.4	1.72	0.93	4.85	2.17	3.72	3.24	3.43
"MSTRG.5762.1"	"MSTRG.5762"	12.35	8.18	7.16	6.9	17.74	9.48	20.77	15.43	10.02
"MSTRG.5762.2"	"MSTRG.5762"	4.01	2.97	2.26	3.34	7.04	4.3	8.22	6.13	4.44
"MSTRG.5763.1"	"MSTRG.5763"	0	2.07	1.18	0.94	0.23	0	7.08	1.26	1.77
"MSTRG.5764.1"	"MSTRG.5764"	1.71	1.91	1.5	1.45	3.77	1.98	4.03	4.85	2.27
"MSTRG.5765.1"	"MSTRG.5765"	0	0	0	0	0	0	0	0	0
"MSTRG.5765.2"	"MSTRG.5765"	0	0	0	0	0	0	0	0	0
"MSTRG.5766.1"	"MSTRG.5766"	23.15	5.83	8.95	18.81	127.72	54.33	26.6	99.09	19.23
"MSTRG.5767.1"	"MSTRG.5767"	11.67	5.68	4.94	10.51	22.9	15.73	8.29	30.39	10.86
"MSTRG.5768.1"	"MSTRG.5768"	1.56	0.91	0	1.13	0	1.48	0.25	0.52	0
"MSTRG.5769.1"	"MSTRG.5769"	0	0	0	0	0	0	0	1.5	0
"MSTRG.577.1"	"MSTRG.577"	3.7	2.33	4.57	3.37	6.87	4.99	11.59	3.64	3.89
"MSTRG.5770.1"	"MSTRG.5770"	1.47	1.83	1.28	1.51	3.36	1.79	3.31	3.01	2.04
"MSTRG.5771.1"	"MSTRG.5771"	0.91	0.89	0.68	0.78	1.47	1.1	1.76	1.33	0.92
"MSTRG.5772.1"	"MSTRG.5772"	4.97	4.62	4.69	3.99	9.65	6.84	11.38	6.48	5.93
"MSTRG.5773.1"	"MSTRG.5773"	0.56	1.2	2.13	0.68	1.15	1.21	1.03	0.9	1.93
"MSTRG.5774.1"	"MSTRG.5774"	6.11	4.32	4.18	4.84	10.66	6	13.21	9.55	6.18
"MSTRG.5775.1"	"MSTRG.5775"	1.59	1.36	1.37	1.32	2.76	2.43	4.3	2	1.86
"MSTRG.5776.1"	"MSTRG.5776"	1.92	1.55	1.48	1.78	3.82	2.33	4.32	3.55	2.08
"MSTRG.5777.1"	"MSTRG.5777"	5.97	4.81	4.65	4.91	11.11	6.35	12.39	9.9	6.43
"MSTRG.5778.1"	"MSTRG.5778"	1.74	1.74	1.47	1.64	3.4	2.11	3.65	3.81	2.6
"MSTRG.5778.2"	"MSTRG.5778"	0.52	0.77	0.44	0.43	1.27	0.92	1.06	0.86	0.75
"MSTRG.5779.1"	"MSTRG.5779"	2.08	2.12	1.75	1.93	4.14	2.31	4.27	2.94	2.11
"MSTRG.5779.2"	"MSTRG.5779"	0.1	0.1	0.09	0.08	0.12	0.11	0.07	0.34	0.22
"MSTRG.578.1"	"MSTRG.578"	0.33	0.45	0.35	0.3	1.04	0.84	0.74	1.06	0.62
"MSTRG.578.2"	"MSTRG.578"	17.25	20.44	16.27	15.09	29.52	19.77	25.47	30.65	15.93
"MSTRG.5780.1"	"MSTRG.5780"	1.53	1.51	1.71	1.43	3.43	2.33	3.43	2.61	2.28
"MSTRG.5781.1"	"MSTRG.5781"	2.76	2.65	3	3.3	7.08	4.34	6.28	5.65	3.92
"MSTRG.5781.2"	"MSTRG.5781"	1	0.79	0.72	0.66	3.63	1.66	4.57	2.33	1.89
"MSTRG.5782.1"	"MSTRG.5782"	4.63	4.46	3.47	4.1	8.29	5.04	9.58	8.2	5.14
"MSTRG.5783.1"	"MSTRG.5783"	2.24	2.49	1.68	2.11	4.68	2.67	5.15	4.56	2.68
"MSTRG.5784.1"	"MSTRG.5784"	2.45	2.73	2.58	2.51	5.22	3.41	5.74	6.99	3.17
"MSTRG.5785.1"	"MSTRG.5785"	2.17	2.12	2.07	2.27	4.96	3.25	4.69	6.71	3.25
"MSTRG.5785.2"	"MSTRG.5785"	0.59	0.48	0.69	0.35	0.46	0.74	0.87	0.83	1.01
"MSTRG.5785.3"	"MSTRG.5785"	0.44	0.85	0.29	0.46	1.95	0.9	1.24	0.99	0.23
"MSTRG.5786.1"	"MSTRG.5786"	0.91	0.73	0.81	0.85	2.14	1.08	2.03	2.63	1.19
"MSTRG.5787.1"	"MSTRG.5787"	0	0.1	0	0	0	0.19	0.1	0	0.07
"MSTRG.5788.1"	"MSTRG.5788"	0.01	0	0	0.01	0.02	0	0	0	0
"MSTRG.5789.1"	"MSTRG.5789"	0.48	0.19	0.44	0.44	1.2	0.75	0.59	0.57	0.53
"MSTRG.579.1"	"MSTRG.579"	0.59	0.03	0.04	9.85	23.26	0.19	0.27	1.13	0.03
"MSTRG.579.2"	"MSTRG.579"	0	0	0	0.3	0.2	0.01	0	0	0
"MSTRG.579.3"	"MSTRG.579"	0.19	0	0	0.8	0.26	0	0	0	0
"MSTRG.5790.1"	"MSTRG.5790"	1.78	1.6	1.2	1.63	3.82	2.2	3.41	3.74	2.08
"MSTRG.5791.1"	"MSTRG.5791"	3.76	4.61	3.18	3.37	7.08	4.41	6.95	9.38	4.77
"MSTRG.5792.1"	"MSTRG.5792"	2.28	2.5	1.84	2.4	4.36	2.83	4.61	4.67	2.91
"MSTRG.5793.1"	"MSTRG.5793"	1.74	2.21	1.87	1.77	3.83	2.59	3.79	3.54	2.51
"MSTRG.5794.1"	"MSTRG.5794"	2.24	2.88	2.04	2.35	5.22	3.04	5.2	3.99	3.42
"MSTRG.5795.1"	"MSTRG.5795"	0.35	0.67	0.41	0.38	1.03	0.82	0.86	1.07	1.03
"MSTRG.5796.1"	"MSTRG.5796"	5.67	5.9	5.01	5.37	11.08	5.39	8.11	8.77	4.87
"MSTRG.5796.2"	"MSTRG.5796"	0.43	1.28	0.89	0.78	0.71	1.07	1.95	1.65	0.97
"MSTRG.5797.1"	"MSTRG.5797"	1.08	0.65	1.83	1.35	1.66	1.53	3.17	0.26	0.8
"MSTRG.5797.2"	"MSTRG.5797"	8.88	8.24	7.54	7.12	16.79	9.9	18.43	7.79	9.18
"MSTRG.5798.1"	"MSTRG.5798"	1.95	2.18	2.38	2.01	3.85	2.36	3.38	2.96	2.37
"MSTRG.5799.1"	"MSTRG.5799"	5.86	6.26	4.42	5.71	9.98	7.91	11.26	15.08	7.19
"MSTRG.5799.2"	"MSTRG.5799"	54.97	62.7	44.29	53.47	101.39	63.95	103.97	103.29	64.4
"MSTRG.58.1"	"MSTRG.58"	3.33	2.18	2.94	2.77	5.1	3.34	8.15	4.45	2.17
"MSTRG.580.1"	"MSTRG.580"	2.03	1.82	1.45	1.58	3.61	2.18	3.97	4.43	2.34
"MSTRG.5800.1"	"MSTRG.5800"	2.49	3.21	2.27	2.69	6.2	3.99	4.66	5.51	4.37
"MSTRG.5800.2"	"MSTRG.5800"	0.03	0.16	0.45	0	0.42	0.18	0.77	0	0
"MSTRG.5801.1"	"MSTRG.5801"	0.76	0.8	0.77	0.69	1.65	1.09	1.65	1.55	1.2
"MSTRG.5802.1"	"MSTRG.5802"	1.04	1.31	1.92	0.91	3.75	1.86	4.89	1.1	2.75
"MSTRG.5802.2"	"MSTRG.5802"	2.14	1.61	1.19	2.1	3.68	2.93	4.63	6.28	1.69
"MSTRG.5803.1"	"MSTRG.5803"	1.31	1.37	1.22	1.3	2.88	1.52	2.75	1.78	1.72
"MSTRG.5804.1"	"MSTRG.5804"	1.52	1.72	1.5	1.51	3.58	2.38	3.58	3.35	2.4
"MSTRG.5805.1"	"MSTRG.5805"	3.99	4.41	5.12	4.09	7.99	4.93	7.54	5.93	5.07
"MSTRG.5806.1"	"MSTRG.5806"	1.29	1.82	2.01	1.37	3.99	2.88	3.77	2.56	2.77
"MSTRG.5807.1"	"MSTRG.5807"	2.17	2.79	2.56	2.56	3.99	2.3	4.33	2.38	2
"MSTRG.5807.2"	"MSTRG.5807"	0.07	0.08	0.06	0.07	0.08	0.13	0.04	0.11	0.14
"MSTRG.5808.1"	"MSTRG.5808"	3.44	3.78	2.85	2.92	6.2	3.75	6.04	6.06	3.78
"MSTRG.5809.1"	"MSTRG.5809"	6.27	7.8	4.9	6.39	14.03	7.61	12.44	15.26	8.31
"MSTRG.581.1"	"MSTRG.581"	37.47	48.72	30.49	38.72	79.69	43.12	71.77	87.77	51.32
"MSTRG.5810.1"	"MSTRG.5810"	0.29	0.25	0.42	0.31	0.61	0.38	0.73	0.29	0.26
"MSTRG.5810.2"	"MSTRG.5810"	4.49	5.4	4.52	4.55	8.98	5.89	8.99	6.81	5.64
"MSTRG.5811.1"	"MSTRG.5811"	1.44	1.79	1.34	1.54	3.38	1.97	3.07	3.16	1.88
"MSTRG.5812.1"	"MSTRG.5812"	1.27	1.04	1.06	1.15	2.4	1.46	2.48	2.19	1.58
"MSTRG.5813.1"	"MSTRG.5813"	1.76	2.19	1.52	1.97	3.41	2.32	2.97	3.6	2.24
"MSTRG.5814.1"	"MSTRG.5814"	0.9	0.95	0.79	0.91	1.74	1.19	1.68	1.89	1.03
"MSTRG.5815.1"	"MSTRG.5815"	2.99	3.52	2.86	2.58	4.88	3.06	4.94	4.46	3.29
"MSTRG.5816.1"	"MSTRG.5816"	7.51	6.67	4.85	6.56	12.02	7.93	13.18	12.96	5.58
"MSTRG.5817.1"	"MSTRG.5817"	2.34	2.21	1.84	2.01	3.64	2.8	4.59	3.05	1.86
"MSTRG.5818.1"	"MSTRG.5818"	3.68	3.25	2.08	2.82	5.94	3.57	7.04	6.31	4.32
"MSTRG.5819.1"	"MSTRG.5819"	3.69	4.87	3.43	3.8	7.36	4.69	7	7.6	4.38
"MSTRG.582.1"	"MSTRG.582"	11.45	10.78	8.75	10.46	23.52	13.5	25.13	25.1	13.61
"MSTRG.5820.1"	"MSTRG.5820"	1.35	1.97	2.82	1.41	2.35	3.62	1.09	3.53	2.84
"MSTRG.5820.2"	"MSTRG.5820"	2.25	3.09	1	2.18	5.13	1.61	6.22	2.96	3.57
"MSTRG.5821.1"	"MSTRG.5821"	0.43	0.59	0.78	0.66	1.81	1.48	1.82	2.05	1.16
"MSTRG.5822.1"	"MSTRG.5822"	1.2	1.42	1.49	1.11	2.22	1.88	2.38	1.83	1.1
"MSTRG.5823.1"	"MSTRG.5823"	2.59	2.36	1.76	2.2	4.65	2.93	4.65	3.79	2.34
"MSTRG.5824.1"	"MSTRG.5824"	3.25	3.98	3.09	3.15	7.66	5.35	6.7	7.53	4.66
"MSTRG.5825.1"	"MSTRG.5825"	0.34	0.57	0.58	0.46	0.8	0.93	1.52	0.72	0.73
"MSTRG.5825.2"	"MSTRG.5825"	1.48	1.46	1.38	1.53	3.81	2.52	3.34	4.78	2.59
"MSTRG.5826.1"	"MSTRG.5826"	2.39	1.82	1.46	3.07	5.83	2.26	4.05	3.73	2.26
"MSTRG.5827.1"	"MSTRG.5827"	0.96	1.09	0.93	0.95	2.11	1.29	1.92	1.87	1.37
"MSTRG.5828.1"	"MSTRG.5828"	1.15	1.4	1.01	1.27	2.53	1.54	2.15	2.48	1.71
"MSTRG.5829.1"	"MSTRG.5829"	2.61	3.07	2.16	2.53	6.15	3.05	5.91	5.36	3.14
"MSTRG.583.1"	"MSTRG.583"	0.9	0.92	0.59	0.61	1.72	0.8	1.65	1.37	0.88
"MSTRG.5830.1"	"MSTRG.5830"	0	0.11	0.06	0	0.06	0	0	0.09	0.05
"MSTRG.5830.2"	"MSTRG.5830"	10.43	11.44	9.3	10.17	23.25	13.7	23.21	22.94	14.29
"MSTRG.5831.1"	"MSTRG.5831"	1.91	1.92	1.55	1.86	3.94	2.26	3.82	3.58	2.21
"MSTRG.5832.1"	"MSTRG.5832"	2.97	2.79	2.38	2.61	4.86	2.81	5.26	5.87	3.21
"MSTRG.5833.1"	"MSTRG.5833"	1.24	1.21	0.98	1.1	2.18	1.82	2.72	2.47	1.56
"MSTRG.5834.1"	"MSTRG.5834"	6.12	6.66	5.49	6.44	13.93	8.19	13.91	14.78	9.47
"MSTRG.5835.1"	"MSTRG.5835"	11.15	12.16	9.42	10.72	25.19	14.52	28.47	24.3	15.85
"MSTRG.5836.1"	"MSTRG.5836"	2.45	2.66	2.37	2.16	4.34	3.06	4.88	2.91	2.67
"MSTRG.5837.1"	"MSTRG.5837"	2.93	3.17	2.68	2.99	6.18	3.85	6.77	4.82	3.57
"MSTRG.5838.1"	"MSTRG.5838"	2.86	3.93	2.79	2.92	5.85	3.81	3.96	5.94	4.31
"MSTRG.5838.2"	"MSTRG.5838"	0.51	0.67	0.45	0.8	1.33	1.02	1.37	0.66	0.57
"MSTRG.5839.1"	"MSTRG.5839"	4.73	4.84	5.73	4.6	12.26	7.98	11.57	7.79	7.37
"MSTRG.5839.2"	"MSTRG.5839"	4.13	3.75	5.34	4.17	8.04	6.65	10.21	4.54	5.65
"MSTRG.5839.3"	"MSTRG.5839"	2.51	2.81	4.9	1.69	7.74	3.24	5.21	0.94	3.48
