"transcript_id"	"gene_id"	"KO3"	"KO2"	"KO1"	"Het3"	"Het2"	"Het1"	"WT3"	"WT2"	"WT1"
"MSTRG.10151.5"	"MSTRG.10151"	937.66	356.83	279.27	754.41	612.86	443.9	1230.78	442.9	558.31
"MSTRG.10151.6"	"MSTRG.10151"	400.3	645.13	206.86	426.71	582.79	411.13	406.25	511.18	350.24
"MSTRG.10152.1"	"MSTRG.10152"	150.82	292.8	233.92	313.63	357.3	295.66	299.55	124.57	240.84
"MSTRG.10153.1"	"MSTRG.10153"	120.69	102.18	41.73	129.76	161.42	69.13	115.21	94.53	72.2
"MSTRG.10154.1"	"MSTRG.10154"	226.76	200.53	146.11	265.13	245.67	242.75	159.19	180.3	155.17
"MSTRG.10154.2"	"MSTRG.10154"	189.24	189.47	74.89	91.87	190.33	59.25	103.81	119.7	101.83
"MSTRG.10155.1"	"MSTRG.10155"	1811	2071	1140	1664	2328	1961	1714	1220	1705
"MSTRG.10156.1"	"MSTRG.10156"	752.24	762.58	362.71	432.36	741.73	732.25	609.13	105.26	389.45
"MSTRG.10156.2"	"MSTRG.10156"	2399.65	2738.21	1317.84	2623.85	3201.63	2954.41	2568.41	1573	2223.17
"MSTRG.10156.3"	"MSTRG.10156"	820.44	603.72	843.12	555.5	1399.7	582.5	1119.65	1132.28	1117.67
"MSTRG.10156.4"	"MSTRG.10156"	164.15	221.52	101.25	115.29	156.79	209.84	81.6	142.73	189.19
"MSTRG.10156.5"	"MSTRG.10156"	109.61	88.66	49	145.51	136.41	153.23	149.08	60.48	100.04
"MSTRG.10156.6"	"MSTRG.10156"	103.08	87.47	30.03	26.85	109.53	71.97	110.89	10.18	65.17
"MSTRG.10156.7"	"MSTRG.10156"	1240.84	1589.24	1025.41	1467.25	1701.49	1590.5	1791.66	812.47	1030.32
"MSTRG.10156.8"	"MSTRG.10156"	1721.99	2013.59	875.64	1561.38	1980.72	2083.3	1983.58	1315.59	1704
"MSTRG.10157.1"	"MSTRG.10157"	1109.82	919.76	568.83	942.86	1214.31	959	1083.64	1223.75	750.28
"MSTRG.10158.1"	"MSTRG.10158"	0	0	3.07	5.08	1.62	1.57	0	1.8	1.66
"MSTRG.10159.1"	"MSTRG.10159"	100	97	44	77	75	81	63	47	68
"MSTRG.1016.1"	"MSTRG.1016"	1	0	1	1.11	0.68	0	0	0	1
"MSTRG.10160.1"	"MSTRG.10160"	1267.67	1619.69	727.8	1203.03	1496.26	1226.86	1037.66	706.59	1087.33
"MSTRG.10160.2"	"MSTRG.10160"	31.33	52.31	24.2	25.97	31.74	24.14	28.34	14.41	24.67
"MSTRG.10161.1"	"MSTRG.10161"	183	281	181	175	229	201	165	63	199
"MSTRG.10162.1"	"MSTRG.10162"	24	29	22	15	31	41	24	8	31
"MSTRG.10163.1"	"MSTRG.10163"	628.98	885.05	585.26	564.01	732.58	737.29	586	175.38	616.84
"MSTRG.10163.2"	"MSTRG.10163"	279	532.95	157.74	213.99	447.42	398.71	235	247.62	450.16
"MSTRG.10164.1"	"MSTRG.10164"	71	74	34	44	45	41	38	42	40
"MSTRG.10165.1"	"MSTRG.10165"	2554	3020	1647	2580	3087	2371	2203	1463	1951
"MSTRG.10166.1"	"MSTRG.10166"	494	464	220	433	523	365	373	297	230
"MSTRG.10167.1"	"MSTRG.10167"	129	118	66	140	150	124	127	111	127
"MSTRG.10168.1"	"MSTRG.10168"	175	170	85	156	177	139	154	142	150
"MSTRG.10169.1"	"MSTRG.10169"	4959.39	5334.59	3666.25	4458.98	6078.1	5172.89	4526.44	2404.53	4299.42
"MSTRG.10169.2"	"MSTRG.10169"	0	0	0	0	19.04	30.02	0	0	14.98
"MSTRG.10169.3"	"MSTRG.10169"	558.61	785.41	597.75	511.02	583.86	736.1	500.56	235.47	712.61
"MSTRG.1017.1"	"MSTRG.1017"	316	291	149	313	304	284	346	237	208
"MSTRG.10170.1"	"MSTRG.10170"	26	37	25	28	21	19	25	7	21
"MSTRG.10171.1"	"MSTRG.10171"	149	174	65	120	113	143	112	73	85
"MSTRG.10172.1"	"MSTRG.10172"	1355.33	1519.33	744.13	1240.16	1649.73	1581.52	1387.33	944.71	1160.75
"MSTRG.10173.1"	"MSTRG.10173"	1181	1141	546	989	1288	1044	1105	682	885
"MSTRG.10174.1"	"MSTRG.10174"	2221.29	2160.01	459.79	676.12	2673.16	2542.66	476.35	243.86	854.62
"MSTRG.10174.2"	"MSTRG.10174"	930.89	840.63	739.74	667.07	984.97	848.56	946.99	87.54	694.63
"MSTRG.10174.3"	"MSTRG.10174"	2408.82	2207.36	2001.47	3220.8	3006.87	2425.78	4187.66	2001.6	2855.74
"MSTRG.10175.1"	"MSTRG.10175"	1169	1455	780	1173	1276	1063	1009	683	979
"MSTRG.10176.1"	"MSTRG.10176"	56.22	30.08	18.17	88.45	102.38	80.62	192.43	86.77	0
"MSTRG.10176.2"	"MSTRG.10176"	1130.77	1095.84	683.69	1009.49	1229.71	999.42	976.58	556.05	872.67
"MSTRG.10176.3"	"MSTRG.10176"	181.51	310.14	121.14	196.55	244.93	259.15	132.93	188.41	244.45
"MSTRG.10177.1"	"MSTRG.10177"	68	66	34	67	57	51	51	24	40
"MSTRG.10178.1"	"MSTRG.10178"	48	85	59	45	74	44	38	13	34
"MSTRG.10179.1"	"MSTRG.10179"	1100.65	989.2	591.64	593.37	819.82	770	860.77	73.16	597.52
"MSTRG.10179.2"	"MSTRG.10179"	0	0	0	0	0	0	0	0	0
"MSTRG.1018.1"	"MSTRG.1018"	398	404	288	372	376	304	341	166	257
"MSTRG.10180.1"	"MSTRG.10180"	153.99	118.41	61.83	119.43	182.22	145.85	135.07	132.26	121.61
"MSTRG.10181.1"	"MSTRG.10181"	171	140	64	150	178	130	154	134	112
"MSTRG.10182.1"	"MSTRG.10182"	1654.85	1689.39	879.02	1437.5	1859.48	1615.21	1766.58	1431.53	1516.78
"MSTRG.10183.1"	"MSTRG.10183"	163	235	110	184	201	152	155	138	184
"MSTRG.10184.1"	"MSTRG.10184"	1824.31	1636.99	846.57	1537.92	2164.56	1696.66	1752.7	1292.48	1660.67
"MSTRG.10184.2"	"MSTRG.10184"	4712.69	6297.01	2859.43	5011.08	5886.44	5376.34	5025.3	3321.52	4859.33
"MSTRG.10185.1"	"MSTRG.10185"	223.3	249.46	97.56	336.78	214.9	180.54	279.82	213.78	180.37
"MSTRG.10185.2"	"MSTRG.10185"	229.38	333.45	151.18	315.71	340.31	335.68	219.87	439.51	275.97
"MSTRG.10185.3"	"MSTRG.10185"	122.32	270.09	82.26	49.51	184.79	192.78	68.31	207.71	222.66
"MSTRG.10186.1"	"MSTRG.10186"	2469.81	2847.6	1243.01	2302.78	3028.06	2549.8	2385.21	2518.7	2622.84
"MSTRG.10187.1"	"MSTRG.10187"	296.61	284.38	231.99	411.61	278.06	470.25	167.66	438.56	175.43
"MSTRG.10188.1"	"MSTRG.10188"	698	539	316	445	651	532	694	378	476
"MSTRG.10189.1"	"MSTRG.10189"	1.03	3.49	1.51	0	1.03	0	1.03	3.12	1.03
"MSTRG.1019.1"	"MSTRG.1019"	15	7	4	40	10	7	22	31	42
"MSTRG.10190.1"	"MSTRG.10190"	55	34	12	26	52	33.03	30	45.87	20
"MSTRG.10191.1"	"MSTRG.10191"	1	0	38.16	43.74	46.94	74.7	0	0	62.18
"MSTRG.10192.1"	"MSTRG.10192"	1417	1018	742	1110	1322	1122	1574	782	1096
"MSTRG.10193.1"	"MSTRG.10193"	614.52	519.85	290.53	460.58	593.87	454.12	492.37	329	414.01
"MSTRG.10193.2"	"MSTRG.10193"	64.48	87.15	70.47	97.42	76.13	45.88	41.63	39	48.99
"MSTRG.10194.1"	"MSTRG.10194"	2.53	0	0	0	0	0	0	0	0
"MSTRG.10195.1"	"MSTRG.10195"	47	29	28	40.99	44.01	45	39	52.04	36
"MSTRG.10196.1"	"MSTRG.10196"	66	46	35	50	55	41	64	43.06	56
"MSTRG.10197.1"	"MSTRG.10197"	0	12.52	0	3.17	0	7.2	5.39	2.33	15.09
"MSTRG.10198.1"	"MSTRG.10198"	306	221	126	269	317	215	254	208	182
"MSTRG.10199.1"	"MSTRG.10199"	303.25	392.29	189.55	368.28	341.86	336.76	431.58	402.2	269.23
"MSTRG.10199.2"	"MSTRG.10199"	345.75	249.71	169.45	318.72	365.14	321.24	433.42	183.8	249.77
"MSTRG.102.1"	"MSTRG.102"	407	334	203	352	471	393	484	223	269
"MSTRG.1020.1"	"MSTRG.1020"	176.62	241.28	155.59	205	300.98	286.5	153.47	265.15	290.1
"MSTRG.1020.2"	"MSTRG.1020"	409.38	464.72	172.41	374	342.02	326.5	458.53	131.85	236.9
"MSTRG.10200.1"	"MSTRG.10200"	2603.63	1984.53	1290.2	2247.94	3126.59	2532.44	3410.33	2275.97	1948.01
"MSTRG.10200.2"	"MSTRG.10200"	116.37	73.47	35.8	169.06	78.41	132.56	156.67	118.03	90.99
"MSTRG.10201.1"	"MSTRG.10201"	229	232	124	256	312	214	285	195	166
"MSTRG.10202.1"	"MSTRG.10202"	37.21	56.29	20.79	42.82	50.88	49.6	48.25	49.77	15.9
"MSTRG.10202.2"	"MSTRG.10202"	1525.95	1235.71	709.55	1371.6	1906.12	1347.16	1744.05	1199.13	1174.11
"MSTRG.10203.1"	"MSTRG.10203"	26542	25442	12778	23893	27921	22133	25390	18848	18244
"MSTRG.10204.1"	"MSTRG.10204"	420.96	539.95	262.04	447.36	620.09	581.66	512.05	473.56	493.95
"MSTRG.10205.1"	"MSTRG.10205"	1040.23	1118.52	592	1007.01	1317.05	1193.47	1146	657.23	1114.04
"MSTRG.10206.1"	"MSTRG.10206"	136	184	118	157	224	186	178	102	148
"MSTRG.10207.1"	"MSTRG.10207"	597.51	693.71	398.33	553.23	694.17	588.14	555.59	496.43	518.45
"MSTRG.10207.2"	"MSTRG.10207"	184.49	215.29	95.67	193.77	295.83	119.86	94.41	43.57	127.55
"MSTRG.10208.1"	"MSTRG.10208"	174	197	90	155	195	186	161	121	139
"MSTRG.10209.1"	"MSTRG.10209"	889	860	451	812	1002	884	899	589	654
"MSTRG.1021.1"	"MSTRG.1021"	162.41	214.41	96.42	158.17	222.58	197.8	122.31	179.33	193.43
"MSTRG.1021.2"	"MSTRG.1021"	159.15	353.9	0	141.37	655.84	372.01	164.09	889.01	135.19
"MSTRG.1021.3"	"MSTRG.1021"	562.37	470.69	353.58	578.38	253.9	225.19	438.6	52.66	410.38
"MSTRG.10210.1"	"MSTRG.10210"	704	732	331	673	793	656	709	535	522
"MSTRG.10211.1"	"MSTRG.10211"	3570	3670	1913	3420	3892	3334	3830	2331	2622
"MSTRG.10212.1"	"MSTRG.10212"	54.78	54.92	44.55	109.81	54.94	27.73	25.08	0	13.38
"MSTRG.10212.2"	"MSTRG.10212"	444.22	543.08	203.45	415.19	578.06	494.27	551.92	368	407.62
"MSTRG.10213.1"	"MSTRG.10213"	1921	2029	1264	1744	2405	2062	1879	1004	1658
"MSTRG.10214.1"	"MSTRG.10214"	163.99	278.73	96.68	191.17	219.65	249.75	128	59.43	77.91
"MSTRG.10214.2"	"MSTRG.10214"	215.59	263.46	111.44	283.12	221.04	191.97	242.37	93.03	240.61
"MSTRG.10214.3"	"MSTRG.10214"	468.43	301.81	219.88	306.71	420.31	215.28	322.63	405.54	244.48
"MSTRG.10215.1"	"MSTRG.10215"	544.83	619.68	315.05	506.14	667.38	621.06	516.26	503.87	595.49
"MSTRG.10215.2"	"MSTRG.10215"	884.29	1036.45	524.39	870.01	948.27	678.43	846.85	475.02	604.48
"MSTRG.10216.1"	"MSTRG.10216"	7	1	2	2	3	5	1	0	1
"MSTRG.10217.1"	"MSTRG.10217"	459.85	385.14	128.56	418.19	509.15	398.15	319.38	591.12	267.57
"MSTRG.10217.2"	"MSTRG.10217"	4290.73	4855.87	2509.71	4448.65	5559.12	4467.83	3980.24	6556.48	3604.29
"MSTRG.10218.1"	"MSTRG.10218"	1305	1355	647	1173	1430	1120	1352	1103	952
"MSTRG.10219.1"	"MSTRG.10219"	187.47	159.14	80.28	135.73	133.38	143.9	109.23	101.52	100.06
"MSTRG.1022.1"	"MSTRG.1022"	329.65	262.26	167.87	263.73	392	244.27	334.74	269.11	231.12
"MSTRG.10220.1"	"MSTRG.10220"	1017	1085	510	763	1056	1124	1153	439	914
"MSTRG.10221.1"	"MSTRG.10221"	418	393	204	372	481	373	421	283	298
"MSTRG.10222.1"	"MSTRG.10222"	619.23	519.16	319.06	541.88	563.67	622.19	555.32	333.45	602.32
"MSTRG.10222.2"	"MSTRG.10222"	3795.77	4262.84	1985.94	3668.12	5322.33	3824.81	3617.68	3494.55	3592.68
"MSTRG.10223.1"	"MSTRG.10223"	2231.07	2315.89	1459.55	1985.65	2636.73	2473.7	2568.72	996.53	1892.56
"MSTRG.10223.2"	"MSTRG.10223"	0	0	0	0	0	0	0	564.64	0
"MSTRG.10223.3"	"MSTRG.10223"	672.43	573.23	429	551.06	976.59	427.03	641.02	309.69	834.89
"MSTRG.10223.4"	"MSTRG.10223"	2584.5	2412.88	1474.45	2564.29	3603.67	2731.27	2909.25	1948.15	2483.55
"MSTRG.10224.1"	"MSTRG.10224"	2589.74	3031.63	1479.91	2497.96	2796.29	2052.56	2263.12	1846.87	1858.74
"MSTRG.10224.2"	"MSTRG.10224"	1577.24	1216.92	907.42	1434.84	1423.31	1317.43	1485.43	659.62	986.61
"MSTRG.10224.3"	"MSTRG.10224"	86.02	110.45	73.67	96.2	115.41	101	117.44	58.51	63.65
"MSTRG.10225.1"	"MSTRG.10225"	426	378	254	447	499	384	489	150	319
"MSTRG.10226.1"	"MSTRG.10226"	184	169	97	107	184	131	146	67	105
"MSTRG.10227.1"	"MSTRG.10227"	514	650	315	495	615	587	551	457	557
"MSTRG.10228.1"	"MSTRG.10228"	90.43	80.43	74.06	45.24	152.46	102.49	126.13	81.98	109.76
"MSTRG.10228.2"	"MSTRG.10228"	77.57	106.57	35.94	146.76	65.54	92.51	52.87	17.02	63.24
"MSTRG.10229.1"	"MSTRG.10229"	842.64	1110.2	557.62	961.75	1157.7	1281.68	747.59	1661.73	819.28
"MSTRG.10229.2"	"MSTRG.10229"	790.63	831.21	318.21	712.69	781.72	529.26	785.58	176.84	559.48
"MSTRG.1023.1"	"MSTRG.1023"	196	122	126	175	283	204	241	61	131
"MSTRG.10230.1"	"MSTRG.10230"	629.07	667.83	327.04	601.9	852.19	628.48	530.61	822.95	477.77
"MSTRG.10231.1"	"MSTRG.10231"	367.13	255.05	191.38	317.81	431.45	312.94	295.91	396.49	271.59
"MSTRG.10231.2"	"MSTRG.10231"	60.87	67.95	40.62	76.19	90.55	109.06	98.09	114.51	90.41
"MSTRG.10232.1"	"MSTRG.10232"	1120	958	574	1076	1290	1067	1251	690	822
"MSTRG.10233.1"	"MSTRG.10233"	49.22	28.29	18.36	40.29	58.69	45.52	43.19	26.71	29.51
"MSTRG.10233.2"	"MSTRG.10233"	1318.78	1019.71	664.64	1258.71	1571.31	1042.48	1146.81	701.29	682.49
"MSTRG.10234.1"	"MSTRG.10234"	443	460	302	339	409	298	361	168	291
"MSTRG.10235.1"	"MSTRG.10235"	611	409	415	505	500	465	557	162	277
"MSTRG.10236.1"	"MSTRG.10236"	47	52	20	36	70	56	57	91	44
"MSTRG.10237.1"	"MSTRG.10237"	234	257	159	191	221	170	194	68	162
"MSTRG.10238.1"	"MSTRG.10238"	1767	1947	1275	1652	2168	1627	1701	920	1478
"MSTRG.10239.1"	"MSTRG.10239"	401.31	491.79	272.47	333.17	497.75	394.28	330.87	158.58	250.56
"MSTRG.10239.2"	"MSTRG.10239"	1913.69	2123.21	1360.53	1890.83	2621.25	1617.72	1979.13	1264.42	1611.44
"MSTRG.1024.1"	"MSTRG.1024"	116.35	80.74	36.13	77.27	93	86.73	119.26	72.89	90.88
"MSTRG.10240.1"	"MSTRG.10240"	774	906	541	692	930	783	759	441	679
"MSTRG.10241.1"	"MSTRG.10241"	47	44	42	47	46	43	32	32	30
"MSTRG.10242.1"	"MSTRG.10242"	184	202	202	200	210	205	192	58	160
"MSTRG.10243.1"	"MSTRG.10243"	3.56	7.03	0	2.09	0	0	10.98	0	5.17
"MSTRG.10243.2"	"MSTRG.10243"	2.78	0	3.54	0	1.99	4.37	0	11.19	6.51
"MSTRG.10243.3"	"MSTRG.10243"	6.5	0	6	4.98	9.24	10.86	0	37.07	3.1
"MSTRG.10243.4"	"MSTRG.10243"	1393.42	1677.13	1137.56	1230.16	1782.91	1774.69	1320.62	1174.29	1814.32
"MSTRG.10243.5"	"MSTRG.10243"	366.28	684.45	262.85	446.67	680.23	753.73	301.78	636.25	614.42
"MSTRG.10244.1"	"MSTRG.10244"	138.85	213.23	180.13	145.49	236.98	194.21	155.19	36.03	112.1
"MSTRG.10244.2"	"MSTRG.10244"	565.15	584.77	389.87	458.51	417.02	439.79	415.81	127.97	444.9
"MSTRG.10245.1"	"MSTRG.10245"	327	347	306	299	336	246	264	77	237
"MSTRG.10246.1"	"MSTRG.10246"	606	674	456	565	712	495	572	202	412
"MSTRG.10247.1"	"MSTRG.10247"	231	213	179	187	247	206	196	76	172
"MSTRG.10248.1"	"MSTRG.10248"	141	141	93	138	151	121	120	59	90
"MSTRG.10249.1"	"MSTRG.10249"	3921.42	4785.95	2777.27	3628.62	4525.8	4193.71	3379.49	2399.74	3515.58
"MSTRG.10249.2"	"MSTRG.10249"	231.58	342.05	266.73	296.38	216.2	246.29	201.51	135.26	421.42
"MSTRG.1025.1"	"MSTRG.1025"	349.24	354.59	184.85	352.44	450.42	310.76	405.65	291.46	373.38
"MSTRG.1025.2"	"MSTRG.1025"	101.76	151.41	88.15	93.56	128.58	170.24	154.35	166.54	120.62
"MSTRG.10250.1"	"MSTRG.10250"	715.93	887.99	354.14	746.76	782.71	741.79	903.82	500.38	873.47
"MSTRG.10250.2"	"MSTRG.10250"	3585.07	4232.01	2283.86	3503.25	4839.29	3785.21	3165.18	2504.62	3367.53
"MSTRG.10251.1"	"MSTRG.10251"	329	403	216	349	363	267	356	156	256
"MSTRG.10252.1"	"MSTRG.10252"	166.1	308.16	176.29	166.05	216.4	241.31	172.41	232.01	265.22
"MSTRG.10252.2"	"MSTRG.10252"	1027.9	1399.84	750.71	1099.95	1263.6	1056.69	890.59	603.99	936.78
"MSTRG.10253.1"	"MSTRG.10253"	535	592	467	518	613	475	454	246	422
"MSTRG.10254.1"	"MSTRG.10254"	29.77	23.51	22.08	23.48	35.59	36.68	34.61	16.5	23.26
"MSTRG.10254.2"	"MSTRG.10254"	293.23	324.49	161.92	277.52	360.41	240.32	272.39	103.5	185.74
"MSTRG.10255.1"	"MSTRG.10255"	26161	29471	17412	24462	28738	22120	22844	11773	18106
"MSTRG.10256.1"	"MSTRG.10256"	277	282	210	241	294	211	209	79	188
"MSTRG.10257.1"	"MSTRG.10257"	962.53	717.8	627.04	943.67	1229.23	957	945.59	477	891
"MSTRG.10257.2"	"MSTRG.10257"	70.47	150.2	172.96	64.33	59.77	0	39.41	0	28
"MSTRG.10258.1"	"MSTRG.10258"	1400.42	1480.36	881.22	1283.9	1498.5	1243.66	1266.22	726.96	1027.97
"MSTRG.10259.1"	"MSTRG.10259"	566	674	405	513	623	503	563	254	417
"MSTRG.1026.1"	"MSTRG.1026"	1243	1015	700	1026	1537	1400	1591	837	1061
"MSTRG.10260.1"	"MSTRG.10260"	18.01	42.17	12.41	32.93	32.31	18.53	28.02	14.6	32.48
"MSTRG.10260.2"	"MSTRG.10260"	437.2	480.24	323.94	414.26	432.04	357.13	433.21	107.4	308.07
"MSTRG.10260.3"	"MSTRG.10260"	1472.79	1778.6	1043.66	1286.81	1474.65	1286.34	1300.77	725	1118.45
"MSTRG.10261.1"	"MSTRG.10261"	1762.77	2383.37	1105.19	1464.22	2642.07	2324.61	1672.18	1239.48	2317.07
"MSTRG.10261.2"	"MSTRG.10261"	26.23	67.09	23.47	30.19	0	33.19	0	0	0
"MSTRG.10261.3"	"MSTRG.10261"	0	66.54	23.34	7.59	53.93	62.2	79.82	54.52	69.93
"MSTRG.10262.1"	"MSTRG.10262"	588	658	388	571	650	463	503	278	436
"MSTRG.10263.1"	"MSTRG.10263"	330.43	255.26	186.41	273.95	377.09	303.18	220.97	177.06	254.77
"MSTRG.10263.2"	"MSTRG.10263"	751.21	846	673.07	699.95	867.89	670.16	596.03	309.09	616.23
"MSTRG.10264.1"	"MSTRG.10264"	88.86	84.08	52.55	72	117.43	114.71	53.66	93.38	86.17
"MSTRG.10265.1"	"MSTRG.10265"	355	402	347	318	346	276	274	94	258
"MSTRG.10266.1"	"MSTRG.10266"	252	273	171	260	338	253	269	127	213
"MSTRG.10267.1"	"MSTRG.10267"	4838	4909	3171	4474	6488	5239	5277	2635	4324
"MSTRG.10268.1"	"MSTRG.10268"	3	4	3	9	24	27	12	7	4
"MSTRG.10269.1"	"MSTRG.10269"	681	692	470	718	724	605	605	304	518
"MSTRG.1027.1"	"MSTRG.1027"	604	564	319	521	710	496	589	376	442
"MSTRG.10270.1"	"MSTRG.10270"	765	789	599	634	821	649	735	221	565
"MSTRG.10271.1"	"MSTRG.10271"	365	429	356	401	426	379	378	136	278
"MSTRG.10272.1"	"MSTRG.10272"	125.22	145.66	89.17	120.57	118.79	120.22	121.93	62.35	100.93
"MSTRG.10272.2"	"MSTRG.10272"	30.96	8.74	29.19	27.06	26.92	11.01	26.8	21.66	6.3
"MSTRG.10272.3"	"MSTRG.10272"	18.83	32.6	6.64	46.37	21.28	2.76	24.26	19.99	17.77
"MSTRG.10273.1"	"MSTRG.10273"	550	383	404	498	546	447	688	227	326
"MSTRG.10274.1"	"MSTRG.10274"	1760	2126	1364	1702	2013	1357	1442	536	1150
"MSTRG.10275.1"	"MSTRG.10275"	0	0	0	0	0	0	0	1.07	0
"MSTRG.10276.1"	"MSTRG.10276"	160	146	139	174	226	218	213	74	154
"MSTRG.10277.1"	"MSTRG.10277"	294	269	133	276	230	215	220	146	187
"MSTRG.10278.1"	"MSTRG.10278"	1026	1162	825	1031	1159	952	864	447	826
"MSTRG.10279.1"	"MSTRG.10279"	342	440	272	344	391	353	331	180	294
"MSTRG.1028.1"	"MSTRG.1028"	1032	939	533	1129	1352	966	1173	841	921
"MSTRG.10280.1"	"MSTRG.10280"	1380	1631	990	1389	1623	1366	1249	704	1178
"MSTRG.10281.1"	"MSTRG.10281"	329.83	498.09	318.53	355.04	514.94	309.65	284.89	2.23	368.89
"MSTRG.10281.2"	"MSTRG.10281"	387.17	361.91	97.47	372.96	348.06	332.35	302.11	480.77	306.11
"MSTRG.10282.1"	"MSTRG.10282"	651	765	570	709	833	748	621	291	638
"MSTRG.10283.1"	"MSTRG.10283"	206.45	208.98	179.43	154.26	170.74	167.99	155.57	92.71	131.3
"MSTRG.10283.2"	"MSTRG.10283"	2072.55	2502.02	1477.57	2029.74	2282.26	1782.01	1654.43	1170.29	1604.7
"MSTRG.10284.1"	"MSTRG.10284"	153.65	167.08	63.95	103.31	273.08	138.72	154.48	29.2	115
"MSTRG.10284.2"	"MSTRG.10284"	453.35	602.92	457.05	517.69	544.92	544.28	545.52	203.8	446
"MSTRG.10285.1"	"MSTRG.10285"	1752	2091	1391	1772	1997	1775	1558	940	1513
"MSTRG.10286.1"	"MSTRG.10286"	3435	3220	2624	2861	3413	3165	2819	1064	2435
"MSTRG.10287.1"	"MSTRG.10287"	336	312	210	322	337	313	361	196	258
"MSTRG.10288.1"	"MSTRG.10288"	550	557	223	448	545	421	421	362	310
"MSTRG.10289.1"	"MSTRG.10289"	563	443	437	491	513	394	393	143	300
"MSTRG.1029.1"	"MSTRG.1029"	1676.07	1475.06	853.12	1565.4	1815.22	1619.39	1880.64	1117.13	1210.93
"MSTRG.1029.2"	"MSTRG.1029"	46	92.86	34.62	91.31	89.57	75.15	64.27	84.41	88.89
"MSTRG.1029.3"	"MSTRG.1029"	822.93	893.49	446.81	628.29	1012.95	825.59	1026.91	501.44	724.75
"MSTRG.1029.4"	"MSTRG.1029"	66.99	112.59	46.45	101	83.26	50.88	79.18	49.02	51.43
"MSTRG.10290.1"	"MSTRG.10290"	0	0	0	73.81	0	74.18	301.4	195.94	0
"MSTRG.10290.2"	"MSTRG.10290"	306.5	364.65	164.58	254.64	298.21	138.53	0	0	211.65
"MSTRG.10290.3"	"MSTRG.10290"	146.41	164.36	80.66	141.62	179.15	147.76	144.17	147.06	173.31
"MSTRG.10290.4"	"MSTRG.10290"	139.1	75.99	108.75	98.93	162.64	199.53	147.43	0	63.04
"MSTRG.10291.1"	"MSTRG.10291"	62	62	32	51	64	45	48	28	46
"MSTRG.10292.1"	"MSTRG.10292"	0	0	0	0	0	0	0	0	0
"MSTRG.10292.2"	"MSTRG.10292"	20.55	0	0	0	0	0	0	0	0
"MSTRG.10292.3"	"MSTRG.10292"	199.06	253.05	97.41	176.5	302.99	286.16	269.58	266.43	275.63
"MSTRG.10292.4"	"MSTRG.10292"	266.59	245.45	120.44	310.37	310.16	304.04	407.31	80.09	204.09
"MSTRG.10292.5"	"MSTRG.10292"	512.79	526.5	307.15	451.13	575.85	395.8	424.11	379.48	337.28
"MSTRG.10293.1"	"MSTRG.10293"	93	102	35	80	147	89	98	78	95
"MSTRG.10294.1"	"MSTRG.10294"	581	713	393	611	886	473	497	240	569
"MSTRG.10295.1"	"MSTRG.10295"	101.77	74.11	19.91	85.33	150.68	63.15	51.67	74.38	73.19
"MSTRG.10295.2"	"MSTRG.10295"	1002.51	1123.08	766.79	1017.25	931.6	860.43	969.68	283.25	703.04
"MSTRG.10295.3"	"MSTRG.10295"	7.38	23.32	16.3	0	3.72	6.22	3.66	0	6.45
"MSTRG.10295.4"	"MSTRG.10295"	6.33	31.49	0	12.42	0	1.2	0	24.38	38.33
"MSTRG.10296.1"	"MSTRG.10296"	1802.3	2183.9	1622.63	1932.64	2399.92	1722.99	1520.85	536.64	1612.66
"MSTRG.10296.2"	"MSTRG.10296"	437.5	665.36	369.91	425.08	642.02	492.01	374.68	320.48	464.32
"MSTRG.10296.3"	"MSTRG.10296"	18.95	44.26	55.46	60.28	18.15	0	16.47	73.88	50.62
"MSTRG.10297.1"	"MSTRG.10297"	710	726	539	676	754	651	639	363	579
"MSTRG.10298.1"	"MSTRG.10298"	2924	3166	1641	3017	3210	2264	2156	1653	1774
"MSTRG.10299.1"	"MSTRG.10299"	653	620	414	621	680	536	590	274	420
"MSTRG.103.1"	"MSTRG.103"	6533	5716	3539	5560	6744	4918	6331	2971	4030
"MSTRG.1030.1"	"MSTRG.1030"	1127.38	924.04	571.21	985.33	1198.02	1001.55	1209.64	814	823.88
"MSTRG.10300.1"	"MSTRG.10300"	262	346	268	277	323	256	278	127	245
"MSTRG.10301.1"	"MSTRG.10301"	36	31	21	27	55	38	44	37	29
"MSTRG.10302.1"	"MSTRG.10302"	2440	2045	1608	2124	2416	2112	2405	768	1581
"MSTRG.10303.1"	"MSTRG.10303"	8436	9550	4609	8042	8916	6875	7310	5989	5482
"MSTRG.10304.1"	"MSTRG.10304"	446	489	346	421	419	353	398	165	270
"MSTRG.10305.1"	"MSTRG.10305"	1223.53	1492.76	886.47	1246.2	1445.49	1348.81	1142.58	928.72	1093.36
"MSTRG.10305.2"	"MSTRG.10305"	150.47	221.24	99.53	167.8	200.51	181.19	78.42	167.28	194.64
"MSTRG.10306.1"	"MSTRG.10306"	328.57	443.21	313.22	464	609.36	453.44	465	220	507
"MSTRG.10306.2"	"MSTRG.10306"	141.43	70.79	90.78	0	105.64	141.56	0	0	0
"MSTRG.10307.1"	"MSTRG.10307"	377	317	232	281	301	238	239	82	237
"MSTRG.10308.1"	"MSTRG.10308"	466.69	524.95	201.53	475.85	574.72	571.44	468.53	381.45	358.9
